fechas,idHoras,EC_Abrera,EC_suriaDesf,QBaells_Desf,QBalsanery_Desf,QBerga_Desf,QCardona_Desf,QSuria_Desf,Prep_Desf
43008.9167,61906,1439.2200,2019.9100,3.5260,3.9120,6.2820,3.7090,2.5530,0.0000
43008.9583,61907,1425.2000,1992.7600,3.5230,3.8670,6.2580,3.9260,2.5510,0.0000
43009.0000,61908,1418.3300,2012.3300,3.5240,3.8850,6.2770,3.7380,2.5730,0.0000
43009.0417,61909,1410.4800,2001.5800,3.5240,3.8700,6.2080,3.7820,2.7830,0.0000
43009.0833,61910,1400.2000,2006.6800,3.5140,3.9130,6.3450,3.8500,2.7290,0.0000
43009.1250,61911,1390.6700,1984.8200,3.5180,3.8720,6.3370,3.8220,2.5790,0.0000
43009.1667,61912,1383.1700,1966.2500,3.5250,3.8710,6.2070,3.7820,2.5750,0.0000
43009.2083,61913,1369.0000,1992.6800,3.5260,3.9290,6.2060,3.8700,2.5140,0.0000
43009.2500,61914,1366.0000,1991.9000,3.5270,3.9090,6.2420,3.0090,2.6220,0.0000
43009.2917,61915,1354.7400,1979.6900,3.5230,3.9040,6.2800,3.8380,2.5720,0.0000
43009.3333,61916,1345.2000,1977.8600,3.5240,3.9040,6.3010,3.8540,2.6330,0.0000
43009.3750,61917,1339.1600,1972.4600,3.5300,3.8920,6.2880,3.7090,2.6490,0.0000
43009.4167,61918,1328.7800,1978.1500,3.5320,3.9550,6.1640,3.9260,2.6390,0.0000
43009.4583,61919,1325.1400,1990.6400,3.5380,3.9620,6.1720,3.7060,2.6250,0.0000
43009.5000,61920,1317.0200,1968.5000,3.5460,3.9160,6.1970,3.8540,2.6010,0.4000
43009.5417,61921,1310.5000,1975.3700,3.5430,3.9190,6.1890,3.6930,2.5500,1.1000
43009.5833,61922,1307.0900,1957.0300,3.5440,3.8930,6.1690,3.9980,2.3330,0.2000
43009.6250,61923,1304.6000,1960.8100,3.5440,3.9480,6.1840,3.8500,2.0790,0.0000
43009.6667,61924,1303.1700,1959.4300,3.5410,3.8730,6.1830,3.7800,2.6600,0.0000
43009.7083,61925,1304.8000,1978.2400,3.5320,3.9220,6.1690,3.8520,2.5760,0.0000
43009.7500,61926,1301.9800,1987.3500,3.5280,3.8690,6.1720,3.8480,2.5740,0.0000
43009.7917,61927,1303.3300,1993.2800,3.5250,3.8970,6.1760,3.8130,2.5730,0.0000
43009.8333,61928,1300.0000,1992.5900,3.5290,3.9170,6.1700,3.8540,2.5730,0.0000
43009.8750,61929,1296.4700,1958.2400,3.5290,3.8630,6.2420,3.7790,2.5740,0.0000
43009.9167,61930,1292.4100,1959.9500,3.5400,3.9270,6.2830,3.8520,2.5700,0.0000
43009.9583,61931,1287.8000,1960.2600,3.5370,3.8920,6.1460,3.7740,2.5500,0.0000
43010.0000,61932,1284.9800,1958.7500,3.5360,3.8920,6.1260,3.8450,2.5480,0.0000
43010.0417,61933,1283.6700,1952.7600,3.5330,3.9380,6.1580,3.7800,2.7320,0.0000
43010.0833,61934,1278.8000,1946.4000,3.5270,3.9100,6.2770,3.9260,2.7340,0.0000
43010.1250,61935,1273.7100,1929.6500,3.5330,3.9030,6.2890,3.7900,2.7100,0.0000
43010.1667,61936,1269.3500,1923.1600,3.5330,3.9620,6.2660,3.8540,2.5930,0.1000
43010.2083,61937,1265.0000,1920.9400,3.5310,3.9420,6.3100,3.8520,2.5820,0.0000
43010.2500,61938,1265.0000,1927.2100,3.5310,3.9720,6.2990,3.8490,2.5810,0.0000
43010.2917,61939,1265.8000,1917.9600,3.5310,3.9720,6.2280,3.8470,2.5780,0.0000
43010.3333,61940,1262.8400,1911.5000,3.5320,3.9250,6.2260,3.8450,2.5820,0.0000
43010.3750,61941,1260.7400,1907.9500,3.5350,3.9550,6.2200,3.7740,2.5840,0.0000
43010.4167,61942,1259.3500,1911.1100,3.5320,3.9180,6.2310,3.8500,2.5940,0.0000
43010.4583,61943,1258.5900,1905.9100,3.5380,3.9540,6.2490,3.7880,2.6110,0.0000
43010.5000,61944,1261.8600,1900.4700,3.5380,3.9650,6.2950,3.7760,2.5960,0.0000
43010.5417,61945,1266.3500,1891.8200,3.5390,3.9480,6.2920,3.8500,2.5880,0.0000
43010.6250,61947,1267.3900,1890.9500,3.5430,3.9380,6.2860,3.8520,2.1070,0.0000
43010.6667,61948,1271.0000,1884.4600,3.5400,3.9230,6.2970,3.7780,2.7090,0.0000
43010.7083,61949,1268.1000,1907.2500,3.5410,3.9210,6.2680,3.8480,2.6100,0.0000
43010.7500,61950,1268.4000,1934.7500,3.5410,3.9160,6.2780,3.8460,2.5840,0.0000
43010.7917,61951,1269.0100,1947.0000,3.5390,3.8700,6.2820,3.8510,2.5710,0.0000
43010.8333,61952,1272.5000,1913.0700,3.5340,3.9390,6.2830,3.8490,2.5490,0.0000
43010.8750,61953,1274.2600,1916.0000,3.5320,3.8940,6.2770,3.8630,2.5440,0.0000
43010.9167,61954,1273.0900,1908.4700,3.5430,3.9110,6.2880,3.8450,2.5460,0.0000
43010.9583,61955,1272.4100,1912.0400,3.5440,3.8800,6.2090,3.8520,2.5440,0.0000
43011.0000,61956,1266.8700,1910.7100,3.5390,3.9130,6.2850,3.8460,2.3820,0.0000
43011.0417,61957,1269.0100,1910.0000,3.5310,3.9000,6.3300,3.7760,2.4890,0.0000
43011.0833,61958,1263.6400,1903.4200,3.5330,3.8460,6.2940,3.9060,2.5320,0.0000
43011.1250,61959,1262.2100,1927.3200,3.5280,3.8620,6.2820,3.8450,2.5060,0.0000
43011.1667,61960,1256.3300,1912.9100,3.5280,3.8640,6.2470,3.7730,2.5220,0.0000
43011.2083,61961,1262.0000,1910.0600,3.5250,3.8490,6.2780,3.8450,2.4840,0.0000
43011.2500,61962,1263.8000,1902.5500,3.5230,3.8720,6.2480,3.8340,2.4440,0.0000
43011.2917,61963,1257.2000,1902.0200,3.5230,3.8490,6.2730,3.8200,2.5340,0.0000
43011.3333,61964,1250.8000,1902.0900,3.5300,3.8670,6.2300,3.8480,2.5110,0.0000
43011.3750,61965,1242.0000,1906.3600,3.5430,3.9190,6.2440,3.8540,2.4690,0.0000
43011.4167,61966,1238.1700,1907.6800,3.5420,3.8820,6.2740,3.7780,2.4880,0.0000
43011.4583,61967,1236.6700,1906.4900,3.5430,3.4710,6.2790,3.8540,2.4920,0.0000
43011.5000,61968,1237.1800,1903.8500,3.5470,3.8840,6.2660,4.4400,2.4630,0.0000
43011.5417,61969,1235.2800,1904.6600,3.5490,3.9000,6.3210,3.7800,2.4970,0.0000
43011.5833,61970,1238.6500,1900.6100,3.5380,3.5900,6.2910,3.7960,2.3710,0.0000
43011.6250,61971,1243.3100,1905.3500,3.5450,3.8450,6.2030,3.7930,2.2260,0.0000
43011.6667,61972,1243.3400,1903.7800,3.5310,3.8530,6.2870,3.7900,2.5130,0.0000
43011.7083,61973,1242.6500,1904.3500,3.5330,3.8580,6.2950,3.7800,2.5730,0.0000
43011.7500,61974,1244.8600,1925.7200,3.5320,3.8210,6.3030,3.8540,2.4980,0.0000
43011.7917,61975,1241.4900,1928.6000,3.5300,3.8450,6.2800,3.7820,2.4960,0.0000
43011.8333,61976,1240.7500,1929.5600,3.5280,3.8320,6.2930,3.8540,2.5020,0.0000
43011.8750,61977,1236.8000,1922.2200,3.5300,3.8180,6.3190,3.7820,2.4950,0.0000
43011.9167,61978,1235.0000,1918.7300,3.5370,3.8740,6.3460,3.8540,2.5260,0.0000
43011.9583,61979,1235.1300,1921.9300,3.5280,3.8660,6.3390,3.8520,2.5290,0.0000
43012.0000,61980,1244.8800,1913.4500,3.5150,3.8640,6.3460,3.8260,2.6470,0.0000
43012.0417,61981,1245.2000,1916.0300,3.5200,3.8010,6.4030,3.7820,2.8130,0.0000
43012.0833,61982,1243.0200,1900.6700,3.5190,3.8230,6.4480,3.9260,2.6110,0.0000
43012.1250,61983,1240.3600,1879.7400,3.5200,3.8130,6.3580,3.8540,2.6820,0.0000
43012.1667,61984,1245.0000,1880.3600,3.5220,3.8470,6.2700,3.7200,2.4990,0.0000
43012.2083,61985,1242.7300,1881.6600,3.5180,3.8510,6.2630,4.1150,2.4690,0.0000
43012.2500,61986,1243.8100,1871.1600,3.5190,3.8690,6.2670,3.8540,2.5120,0.0000
43012.2917,61987,1247.0000,1874.3800,3.5200,3.8330,6.2740,3.8540,2.5140,0.0000
43012.3333,61988,1247.7100,1875.4800,3.5180,3.8320,6.2600,3.8540,2.5230,0.0000
43012.3750,61989,1247.7200,1872.9200,3.5270,3.8530,6.2580,3.8540,2.4900,0.0000
43012.4167,61990,1243.9200,1874.3100,3.5290,3.9000,6.1590,3.8870,2.4940,0.0000
43012.4583,61991,1245.3300,1882.3500,3.5310,3.8850,5.8790,3.7820,2.5020,0.0000
43012.5000,61992,1241.1300,1883.9300,3.5380,3.8680,6.4030,3.8540,2.5040,0.0000
43012.5417,61993,1246.1900,1886.4500,3.5390,3.8260,6.4970,3.8560,2.5090,0.0000
43012.5833,61994,1244.1000,1889.0300,3.5380,3.8270,6.2230,3.8570,2.3790,0.0000
43012.6250,61995,1243.8300,1890.0000,3.5390,3.8620,6.1860,3.8670,2.2660,0.0000
43012.6667,61996,1249.1900,1887.6100,3.5350,3.8960,6.1920,3.8540,2.5040,0.0000
43012.7083,61997,1252.2200,1902.4000,3.5300,3.8260,6.2610,3.9290,2.5720,0.0000
43012.7500,61998,1256.4400,1922.4900,3.5320,3.8410,6.3360,3.9350,2.5720,0.0000
43012.7917,61999,1257.4800,1917.7900,3.5310,3.8510,6.2400,3.9330,2.5750,0.0000
43012.8333,62000,1264.2400,1911.1000,3.5270,3.8370,6.2220,3.9310,2.5770,0.0000
43012.8750,62001,1264.6000,1905.0300,3.5270,3.8790,6.2960,3.9280,2.5280,0.0000
43012.9167,62002,1265.4000,1884.3500,3.5340,3.9240,6.2920,3.9120,2.4740,0.0000
43012.9583,62003,1267.6000,1885.2600,3.5310,3.8990,6.2070,3.9310,2.4730,0.0000
43013.0000,62004,1274.2000,1908.3700,3.5200,3.8800,6.2070,3.9310,2.6060,0.0000
43013.0417,62005,1269.7500,1901.5700,3.5190,3.8610,6.3170,3.7850,3.0820,0.0000
43013.1250,62007,1273.4000,1877.1700,3.5190,4.1370,6.2830,3.9310,2.5600,0.0000
43013.1667,62008,1272.3400,1884.6100,3.5130,4.0630,6.2510,3.9280,2.5500,0.0000
43013.2083,62009,1269.6000,1873.2400,3.5150,4.1210,6.2180,3.9250,2.4280,0.0000
43013.2500,62010,1270.6300,1871.1400,3.5190,4.0930,6.2290,3.9270,2.4370,0.0000
43013.2917,62011,1266.3600,1871.1000,3.5270,4.1080,6.2120,3.8680,2.4780,0.0000
43013.3333,62012,1263.4000,1875.4500,3.5340,4.1890,6.2110,4.0020,2.4860,0.0000
43013.3750,62013,1263.2900,1877.9000,3.5440,4.1680,6.2140,3.9310,2.4860,0.0000
43013.4167,62014,1257.9200,1881.4400,3.5450,4.1210,6.1780,4.0190,2.4930,0.0000
43013.4583,62015,1257.1700,1886.6600,3.5420,4.1770,6.1820,4.0050,2.5030,0.0000
43013.5000,62016,1252.4700,1886.2100,3.5440,4.1480,6.0800,4.6250,2.5300,0.0000
43013.5417,62017,1252.2900,1886.4100,3.5420,4.1190,6.0660,4.6270,2.6940,0.0000
43013.5833,62018,1250.1800,1884.8600,3.5440,4.1720,6.1900,4.5460,2.6950,0.0000
43013.6250,62019,1249.6000,1884.6400,3.5420,4.1550,6.1610,4.6270,2.6990,0.0000
43013.6667,62020,1252.4600,1887.3700,3.5320,4.1250,6.1850,4.6250,2.7800,0.0000
43013.7083,62021,1252.3600,1883.7900,3.5340,4.1240,6.2130,4.6250,3.0290,0.0000
43013.7500,62022,1255.6000,1868.7200,3.5370,4.1750,6.2660,4.6250,3.0420,0.0000
43013.7917,62023,1256.8500,1864.4800,3.5330,4.1400,6.2910,4.6420,3.0570,0.0000
43013.8333,62024,1250.6000,1857.6800,3.5320,4.1180,6.2930,4.6570,3.0670,0.0000
43013.8750,62025,1254.3900,1846.7800,3.5330,4.1650,6.2990,4.7070,3.0690,0.0000
43013.9167,62026,1259.0000,1837.4200,3.5300,4.1590,6.2780,4.7110,3.2050,0.0000
43013.9583,62027,1257.9600,1789.8200,3.5160,4.2010,6.1870,4.7070,3.2720,0.0000
43014.0000,62028,1259.1900,1817.5800,3.5130,4.1990,6.2300,4.7060,3.3410,0.0000
43014.0417,62029,1252.2100,1802.3300,3.5170,4.1120,6.2980,4.7080,3.6600,0.0000
43014.0833,62030,1249.1700,1783.8600,3.5180,4.1720,6.3690,4.7050,3.3810,0.0000
43014.1250,62031,1251.3800,1799.3400,3.5150,4.2860,6.2750,4.7040,3.0730,0.0000
43014.1667,62032,1250.1800,1791.8200,3.5160,4.5320,6.0920,5.1100,3.3800,0.0000
43014.2083,62033,1248.6400,1786.7800,3.5120,4.6260,6.5560,4.7060,3.4070,0.0000
43014.2500,62034,1245.6000,1789.2100,3.5110,4.5420,6.3210,4.7040,3.3780,0.0000
43014.2917,62035,1250.3300,1780.6900,3.5110,4.5350,6.0860,4.7040,3.3640,0.0000
43014.3333,62036,1248.4100,1774.8800,3.5290,4.6000,6.0400,4.7040,3.3810,0.0000
43014.3750,62037,1252.8000,1771.6000,3.5350,4.6090,6.0440,4.7040,3.3400,0.0000
43014.4167,62038,1250.1500,1767.2300,3.5400,4.5700,6.1510,4.7040,3.1460,0.0000
43014.4583,62039,1247.2100,1767.3700,3.5440,4.5690,6.1340,4.7040,3.1410,0.0000
43014.5000,62040,1247.8300,1763.9900,3.5420,4.6140,6.1200,4.6260,3.1600,0.0000
43014.5417,62041,1250.3300,1760.1300,3.5500,4.6130,6.0840,4.6250,3.1730,0.0000
43014.5833,62042,1248.6100,1754.2000,3.9760,4.6150,6.1040,4.7080,2.8870,0.0000
43014.6667,62044,1251.0200,1761.5900,3.9670,4.5490,6.2260,4.7120,3.2100,0.0000
43014.7083,62045,1252.6000,1758.9800,3.9650,4.6150,6.2580,4.7100,3.2340,0.0000
43014.7500,62046,1250.3800,1758.0100,3.9670,4.5580,6.3300,4.7120,3.1400,0.0000
43014.7917,62047,1250.1200,1756.8700,3.9700,4.6040,6.3320,4.7410,3.1640,0.0000
43014.8750,62049,1247.4800,1755.0900,3.9550,4.5540,6.3560,4.7090,3.3460,0.0000
43014.9167,62050,1247.5300,1760.1600,3.9640,4.6010,6.4410,4.7050,3.1550,0.0000
43014.9583,62051,1246.0000,1763.4000,3.9540,4.6410,6.7120,4.7060,3.2170,0.0000
43015.0000,62052,1244.6200,1770.1900,3.9410,4.6220,6.2950,4.7040,3.4340,0.0000
43015.0417,62053,1241.3100,1771.9000,3.9470,4.5810,5.9350,4.7080,3.5900,0.0000
43015.0833,62054,1243.0500,1771.3900,3.9430,4.5680,5.9940,4.7920,3.2070,0.0000
43015.1250,62055,1243.1700,1773.1700,3.9420,4.6080,6.5640,4.7700,3.2820,0.0000
43015.1667,62056,1245.4000,1773.8900,3.9520,4.5590,6.5330,4.7040,3.1290,0.0000
43015.2083,62057,1248.6300,1768.1200,3.9520,4.5840,6.1630,5.1770,3.1380,0.0000
43015.2500,62058,1246.2000,1769.0800,3.9500,4.6100,6.0550,4.8050,3.1440,0.0000
43015.3333,62060,1250.2900,1768.0300,3.9580,4.6270,6.2000,4.7040,3.1610,0.0000
43015.3750,62061,1247.8800,1767.5400,3.9640,4.5990,6.2120,4.7040,3.1710,0.0000
43015.4167,62062,1250.5800,1764.3200,3.9630,4.6040,6.1850,4.7040,3.1840,0.0000
43015.4583,62063,1245.9800,1762.9700,3.9700,4.6410,6.5750,3.8120,2.9950,0.0000
43015.5000,62064,1249.4000,1769.9300,3.9750,4.4880,6.8490,5.0420,3.0840,0.0000
43015.5417,62065,1249.0000,1771.2200,3.9790,4.3680,6.7720,4.7060,3.1220,0.0000
43015.5833,62066,1250.3600,1774.0500,3.9660,4.5620,6.7790,4.6730,2.8330,0.0000
43015.6250,62067,1246.9600,1777.1600,3.9680,4.6260,6.8560,4.6790,3.0770,0.0000
43015.6667,62068,1248.3000,1809.5000,3.9560,4.2750,6.8510,4.7070,3.0750,0.0000
43015.7083,62069,1249.5000,1791.6000,3.9540,4.5890,6.7960,4.7060,3.2500,0.0000
43015.7500,62070,1251.3800,1798.3800,3.9530,4.6420,6.7240,4.7060,3.0990,0.0000
43015.7917,62071,1250.1000,1799.6600,3.9540,4.6350,6.7390,4.7060,3.1130,0.0000
43015.8333,62072,1247.1000,1800.2000,3.9540,4.6950,6.7640,4.7040,3.2700,0.0000
43015.8750,62073,1253.0000,1797.6700,3.9540,4.6110,6.7950,4.7040,3.2240,0.0000
43015.9167,62074,1251.8300,1795.9700,3.9600,4.5810,6.6850,4.7040,3.2070,0.0000
43015.9583,62075,1254.6000,1795.5400,3.9570,4.5560,6.5730,4.7040,3.2150,0.0000
43016.0000,62076,1251.8700,1797.3300,3.9510,4.5890,6.7020,4.7040,3.2420,0.0000
43016.0417,62077,1259.6400,1795.7600,3.9550,4.5300,6.7610,4.7040,3.5880,0.0000
43016.0833,62078,1259.9700,1794.5700,3.9470,4.5070,6.8050,4.7040,3.2510,0.0000
43016.1250,62079,1258.0000,1792.3300,3.9560,4.4430,6.7990,4.7700,3.1980,0.0000
43016.1667,62080,1253.5400,1792.5700,3.9520,4.5170,6.7950,4.7530,3.1660,0.0000
43016.2083,62081,1256.3700,1786.2400,3.9520,4.5420,6.8750,4.7040,3.1690,0.0000
43016.2500,62082,1251.8300,1786.0900,3.9480,4.5520,6.8620,4.6380,3.1800,0.0000
43016.2917,62083,1246.3300,1784.3400,3.9520,4.5150,6.8510,4.7420,3.1550,0.0000
43016.3333,62084,1240.7700,1786.5600,3.9540,4.5460,6.8340,4.7020,3.1430,0.0000
43016.3750,62085,1234.5500,1790.4100,3.9570,4.5370,6.7960,4.7040,3.1500,0.0000
43016.4167,62086,1232.7000,1791.7500,3.9630,4.5840,6.6820,4.7040,3.2440,0.0000
43016.4583,62087,1228.5100,1794.7200,3.9660,4.5380,6.4730,4.7040,3.1760,0.0000
43016.5000,62088,1221.5600,1785.6700,3.9720,4.5130,6.3150,4.7020,3.1920,0.0000
43016.5417,62089,1216.8000,1793.7700,3.9730,4.6280,6.3200,4.6690,3.1940,0.0000
43016.5833,62090,1213.5000,1788.6100,3.9690,4.1330,6.2950,4.7040,2.9810,0.0000
43016.6250,62091,1208.1200,1792.1600,3.9740,4.2430,6.2900,4.7040,3.1020,0.0000
43016.6667,62092,1210.8500,1791.3400,3.9580,4.6010,6.4270,4.7040,3.2530,0.0000
43016.7083,62093,1210.1700,1793.6200,3.9350,4.5410,6.4830,4.7020,3.2390,0.0000
43016.7500,62094,1207.3600,1793.2400,3.9620,4.5970,6.5430,4.7040,3.2600,0.0000
43016.7917,62095,1210.3300,1792.0600,3.9610,4.5730,6.6030,4.7830,3.2700,0.0000
43016.8333,62096,1207.0700,1790.2100,3.9640,4.5130,6.5830,4.7020,3.4470,0.0000
43016.8750,62097,1205.1600,1788.3300,3.9590,4.5530,6.7730,4.7810,3.1990,0.0000
43016.9167,62098,1200.6800,1786.9200,3.9740,4.4820,6.7740,4.7830,3.2980,0.0000
43016.9583,62099,1200.7800,1788.0200,3.9710,4.6760,6.6600,4.7690,3.3020,0.0000
43017.0000,62100,1198.5400,1787.0600,3.9610,4.5020,6.6850,4.6980,3.5140,0.0000
43017.0417,62101,1206.0100,1784.8700,3.9570,4.5240,6.8080,4.6250,3.7030,0.0000
43017.0833,62102,1206.8000,1781.7900,3.9650,4.5300,6.7570,4.7730,3.4440,0.0000
43017.1250,62103,1209.4100,1777.5800,3.9620,4.5260,7.0300,4.7040,3.2530,0.0000
43017.1667,62104,1204.0000,1775.3100,3.9620,4.5460,7.0210,4.7040,3.2430,0.0000
43017.2083,62105,1211.4600,1771.9000,3.9660,4.5350,6.6770,4.7040,3.2360,0.0000
43017.2500,62106,1217.4400,1774.0900,3.9640,4.5770,6.6150,4.7040,3.2540,0.0000
43017.2917,62107,1211.0000,1780.9700,3.9690,4.5310,6.7670,4.7040,3.2100,0.0000
43017.3333,62108,1209.1400,1779.2200,3.9640,4.5290,6.8650,4.6950,3.2290,0.0000
43017.3750,62109,1202.8300,1781.4600,3.9720,4.5760,6.9960,4.6940,3.2300,0.0000
43017.4167,62110,1198.9800,1775.1600,3.9690,4.5260,6.8290,4.6940,3.2320,0.0000
43017.4583,62111,1200.9000,1774.0900,3.9750,4.3180,6.7720,4.6950,3.2520,0.0000
43017.5000,62112,1197.5500,1775.9600,3.9800,4.4320,6.7710,4.6940,3.2600,0.0000
43017.5417,62113,1197.2000,1789.1400,3.9850,4.5600,6.7620,4.7090,3.3100,0.0000
43017.5833,62114,1198.6000,1791.3300,3.9800,4.5760,6.7190,4.7810,3.0480,0.0000
43017.6250,62115,1201.5000,1785.1100,3.9820,4.5700,6.6220,5.5540,3.2060,0.0000
43017.6667,62116,1201.3100,1781.2600,3.9840,4.5740,6.4930,4.9520,3.6240,0.0000
43017.7083,62117,1202.3000,1777.1300,3.9770,4.5210,6.5320,4.7780,3.6820,0.0000
43017.7500,62118,1205.8300,1775.7200,3.9730,4.5650,6.5570,4.7770,3.6170,0.0000
43017.7917,62119,1203.7000,1774.3000,3.9760,4.5730,6.5870,4.7760,3.5810,0.0000
43017.8333,62120,1205.8600,1774.1100,3.9780,4.5940,6.7340,4.7830,3.4840,0.0000
43017.8750,62121,1202.8300,1772.4300,3.9770,4.5680,6.7920,4.7830,3.3820,0.0000
43017.9583,62123,1201.4000,1770.9400,3.9760,4.6640,6.7140,4.8820,3.4870,0.0000
43018.0000,62124,1199.4500,1768.1100,3.9730,4.5550,6.7430,4.7860,3.6360,0.0000
43018.0417,62125,1198.4000,1767.8900,3.9670,4.5610,6.7330,4.7040,3.7710,0.0000
43018.0833,62126,1193.8500,1768.1900,3.9680,4.5800,6.7120,4.7330,3.4950,0.0000
43018.1250,62127,1196.4800,1761.0800,3.9660,4.5420,6.7790,4.8820,3.3190,0.0000
43018.1667,62128,1193.1700,1760.4700,3.9630,4.1760,6.6850,4.8800,3.5700,0.0000
43018.2083,62129,1195.0000,1763.8700,3.9620,4.1830,6.6770,4.8740,3.4910,0.0000
43018.2500,62130,1190.4000,1771.0200,3.9590,4.1590,6.5790,3.7950,3.4490,0.0000
43018.2917,62131,1191.8000,1765.9700,3.9640,4.1600,6.5670,5.0380,3.7220,0.0000
43018.3333,62132,1185.8500,1766.7800,3.9700,4.1530,6.5890,4.8820,3.6660,0.0000
43018.3750,62133,799.1930,1763.3400,3.9750,4.1510,6.6860,4.8820,3.5910,0.0000
43018.4167,62134,1223.1700,1757.6200,3.9800,4.1710,6.6580,4.7830,3.4620,0.0000
43018.4583,62135,1224.2400,1753.4600,3.9720,4.1570,6.6980,4.8820,3.4820,0.0000
43018.5000,62136,1216.7500,1752.2800,3.9790,4.1780,6.7460,4.7830,3.5020,0.0000
43018.5417,62137,1212.6200,1747.3000,3.9830,4.1940,6.6680,4.7840,3.6850,0.0000
43018.5833,62138,1210.7500,1745.4100,3.6310,4.1830,6.6640,4.7790,3.0470,0.0000
43018.6250,62139,1212.5900,1740.4600,3.6290,4.1520,6.6500,4.8720,3.2460,0.0000
43018.6667,62140,1214.3400,1743.6800,3.6250,4.1340,8.0180,4.8760,3.5550,0.0000
43018.7083,62141,1218.6200,1741.2700,3.6230,4.1480,7.9550,4.8800,3.5590,0.0000
43018.7500,62142,1215.5000,1746.1600,3.6200,4.1450,7.9540,4.8800,3.5440,0.0000
43018.7917,62143,1217.6000,1746.1300,3.6210,4.1450,7.9500,4.8820,3.5290,0.0000
43018.8333,62144,1215.5100,1746.5800,3.6160,4.1650,7.9210,4.8610,3.4440,0.0000
43018.8750,62145,1215.2000,1746.5000,3.6220,4.1910,6.7420,4.7830,3.4930,0.0000
43018.9167,62146,1218.1400,1744.8000,3.6170,4.2350,6.7620,4.8820,3.3400,0.0000
43018.9583,62147,1217.5200,1743.5600,3.6100,4.2560,6.6070,4.8820,3.4080,0.0000
43019.0000,62148,1218.3500,1741.6000,3.6110,4.4160,6.3940,4.7830,3.6020,0.0000
43019.0417,62149,1213.2000,1739.2000,3.6140,4.1670,6.2270,4.8820,3.7220,0.0000
43019.0833,62150,1217.6000,1738.1200,3.6090,4.1750,6.1470,4.8960,3.5350,0.0000
43019.1250,62151,1215.2000,1738.7600,3.6090,4.1750,6.1230,4.8820,3.4400,0.0000
43019.1667,62152,1212.5900,1735.0600,3.6110,4.1700,6.7350,4.8820,3.2850,0.0000
43019.2083,62153,1218.0000,1735.1600,3.6120,4.1530,7.2110,4.8820,3.3320,0.0000
43019.2500,62154,1212.0600,1754.8500,3.6120,4.1560,7.1660,5.0890,3.2870,0.0000
43019.2917,62155,1212.4100,1751.0600,3.6150,4.1610,6.8670,4.7040,3.2600,0.0000
43019.3750,62157,1209.0000,1761.6900,3.6300,4.2050,6.7430,4.6130,3.1340,0.0000
43019.4167,62158,1205.2800,1773.9100,3.6470,4.2030,6.7890,4.5740,3.4910,0.0000
43019.4583,62159,1198.4000,1775.6500,3.8630,4.1910,6.7620,4.2530,3.1290,0.0000
43019.5000,62160,1195.1700,1771.8900,3.6310,4.1800,6.6750,3.9260,2.9020,0.0000
43019.5417,62161,1191.8300,1763.9000,3.6270,4.1740,6.5690,3.9260,2.6970,0.0000
43019.5833,62162,1190.5500,1762.7800,3.6190,4.2270,6.5010,4.0700,2.4230,0.0000
43019.6250,62163,1194.1200,1759.5800,3.6180,4.2000,6.4090,4.0700,2.4080,0.0000
43019.6667,62164,1185.2000,1754.0700,3.6100,4.1540,6.1000,4.1430,2.6360,0.0000
43019.7083,62165,1189.8500,1797.3200,3.6080,4.1360,6.0360,3.9980,2.6080,0.0000
43019.7500,62166,1189.0000,1807.2100,3.6070,4.1610,5.9580,4.2290,2.3930,0.0000
43019.7917,62167,1189.0000,1814.5800,3.6070,4.2020,5.9320,3.9260,2.4110,0.0000
43019.8333,62168,1193.7400,1806.9700,3.6050,4.3120,6.0440,4.2120,2.4720,0.0000
43019.8750,62169,1196.0900,1808.5900,3.6110,4.2300,6.1660,3.9980,2.6090,0.0000
43019.9167,62170,1197.6000,1816.5800,3.6130,4.2100,6.0970,4.1260,2.6320,0.0000
43019.9583,62171,1197.3500,1807.5100,3.6100,4.2300,6.1460,4.0700,2.6450,0.0000
43020.0000,62172,1197.9400,1805.7100,3.6060,4.3300,6.6770,4.0700,2.6630,0.0000
43020.0417,62173,1197.5000,1804.6100,3.6010,4.2480,6.3580,3.9980,3.1200,0.0000
43020.0833,62174,1200.3800,1792.8000,3.5960,4.2450,5.9770,4.1430,2.7560,0.0000
43020.1250,62175,1204.4000,1788.6000,3.5990,4.2500,6.2500,4.0690,2.6150,0.0000
43020.1667,62176,1201.8000,1787.0600,3.6030,4.1580,6.5830,4.5300,2.5560,0.0000
43020.2083,62177,1205.8600,1782.7600,3.6110,3.8710,6.2980,4.0780,2.5190,0.0000
43020.2500,62178,1209.8000,1781.5400,3.6180,3.8840,6.2490,4.0720,2.5220,0.0000
43020.2917,62179,1208.8300,1777.0100,3.7940,3.8630,6.1540,4.1250,2.5730,0.0000
43020.3333,62180,1205.1700,1783.9400,3.6330,3.9040,6.2770,3.8770,2.5900,0.0000
43020.3750,62181,1204.4500,1785.5900,3.6410,3.8710,6.3350,4.2980,2.5880,0.0000
43020.4167,62182,1203.4000,1783.7900,3.7770,3.8990,6.3840,4.4090,2.5950,0.0000
43020.4583,62183,1203.5200,1791.8400,3.6820,3.8860,6.2530,4.7790,2.6950,0.0000
43020.5000,62184,1204.6800,1792.8400,3.7070,3.7610,6.2230,4.8730,2.9490,0.0000
