QB1,QB31,QB4,QB7,QFV1,QFV2,HB1,HB31,HB7,HFV1,HFV2,3dHB1,3dHB31,3dHB7,3dHFV1,3dHFV2,1sHB1,1sHB31,1sHB7,1sHFV1,1sHFV2
5,0,5,5,5,5,771.89,732.37,731.14,734.06,734.67,769.19,722.97,728.34,732.59,733.01,771.89,722.87,730.74,733.29,736.11
5,0,5,5,5,5,772.39,733.47,732.04,734.55,735.23,769.99,730.07,729.34,733.08,733.56,771.89,722.87,730.74,733.29,736.11
5,0,5,5,5,5,773.19,734.67,732.94,735.04,735.78,770.79,731.27,730.24,733.57,734.12,771.89,722.87,730.74,733.29,736.11
5,0,5,5,5,5,773.99,735.77,733.94,735.53,736.33,771.89,732.37,731.14,734.06,734.67,769.19,722.97,728.34,732.59,733.01
5,0,5,5,5,5,774.79,736.97,734.84,736.02,736.89,772.39,733.47,732.04,734.55,735.23,769.19,722.97,728.34,732.59,733.01
5,0,5,5,5,5,775.29,738.17,735.74,736.51,737.45,773.19,734.67,732.94,735.04,735.78,769.99,730.07,729.34,733.08,733.56
5,0,5,5,5,5,775.79,739.37,736.64,737,738.01,773.99,735.77,733.94,735.53,736.33,770.79,731.27,730.24,733.57,734.12
5,0,5,5,5,5,776.29,740.37,737.54,737.49,738.57,774.79,736.97,734.84,736.02,736.89,771.89,732.37,731.14,734.06,734.67
5,0,5,5,5,5,776.79,741.77,738.44,737.98,739.13,775.29,738.17,735.74,736.51,737.45,772.39,733.47,732.04,734.55,735.23
5,0,5,5,5,5,777.29,742.97,739.34,738.47,739.69,775.79,739.37,736.64,7.37,738.01,773.19,734.67,732.94,735.04,735.78
5,0,5,5,5,5,777.79,744.17,740.24,738.96,740.25,776.29,740.37,737.54,737.49,738.57,773.99,735.77,733.94,735.53,736.33
5,0,5,5,5,5,778.29,745.37,741.14,739.45,740.81,776.79,741.77,738.44,737.98,739.13,774.79,736.97,734.84,736.02,736.89
5,8.3,8,5.3,5.5,10.8,778.79,736.57,740.84,739.27,740.69,777.29,742.97,739.34,738.47,739.69,775.29,738.17,735.74,736.51,737.45
5,8.3,8,5.3,5.5,10.8,779.29,734.47,740.64,739.09,740.41,777.79,744.17,740.24,738.96,740.25,775.79,739.37,736.64,7.37,738.01
5,8.3,8,5.3,5.5,10.8,779.59,728.27,740.44,738.99,740.21,778.29,745.37,741.14,739.45,740.81,776.29,740.37,737.54,737.49,738.57
14,8.3,8,11.8,12,10.3,776.39,728.07,736.34,736.99,739.61,778.79,736.57,740.84,739.27,740.69,776.79,741.77,738.44,737.98,739.13
14,8.3,8,11.8,12,10.3,776.39,728.07,736.34,736.99,739.61,779.29,734.47,740.64,739.09,740.41,777.29,742.97,739.34,738.47,739.69
14,8.3,10,11.8,12,10.3,775.89,727.87,735.84,736.29,734.41,779.59,728.27,740.44,738.99,740.21,777.79,744.17,740.24,738.96,740.25
14,8.3,10,11.8,12,10.3,775.89,727.87,735.84,736.29,734.41,776.39,728.07,736.34,736.99,739.61,778.29,745.37,741.14,739.45,740.81
12,8.2,10,10,10.6,9,775.39,725.57,733.64,736.49,735.01,776.39,728.07,736.34,736.99,739.61,778.79,736.57,740.84,739.27,740.69
12,8.2,10,10,10.6,9,775.39,725.57,733.64,736.49,735.01,775.89,727.87,735.84,736.29,734.41,779.29,734.47,740.64,739.09,740.41
14,9.5,10.5,13,13,8.8,774.29,724.57,730.04,735.69,734.51,775.89,727.87,735.84,736.29,734.41,779.59,728.27,740.44,738.99,740.21
14,9.5,10.5,13,13,8.8,774.29,724.57,730.04,735.69,734.51,775.39,725.57,733.64,736.49,735.01,776.39,728.07,736.34,736.99,739.61
14,9.5,10.5,13,13,8.8,774.29,724.57,730.04,735.69,734.51,775.39,725.57,733.64,736.49,735.01,776.39,728.07,736.34,736.99,739.61
14,9.5,10.5,13,13,8.3,773.69,724.27,729.54,735.39,734.16,774.29,724.57,730.04,735.69,734.51,775.89,727.87,735.84,736.29,734.41
14,9.5,10.5,13,13,8.3,773.69,724.27,729.54,735.39,734.16,774.29,724.57,730.04,735.69,734.51,775.89,727.87,735.84,736.29,734.41
10,9.6,10.6,9,10,9.3,775.59,718.87,734.04,735.79,733.21,774.29,724.57,730.04,735.69,734.51,775.39,725.57,733.64,736.49,735.01
10,9.6,10.6,9,10,9.3,775.59,718.87,734.04,735.79,733.21,773.69,724.27,729.54,735.39,734.16,775.39,725.57,733.64,736.49,735.01
14,9.6,10.5,13,14,9.3,773.57,720.17,728.44,733.99,731.41,773.69,724.27,729.54,735.39,734.16,774.29,724.57,730.04,735.69,734.51
14,9.6,10.5,13,14,9.3,773.57,720.17,728.44,733.99,731.41,775.59,718.87,734.04,735.79,733.21,774.29,724.57,730.04,735.69,734.51
14,9.6,10.5,13,14,9.3,773.57,720.17,728.44,733.99,731.41,775.59,718.87,734.04,735.79,733.21,774.29,724.57,730.04,735.69,734.51
14,9.6,10.5,13,14,9.3,773.57,720.17,728.44,733.99,731.41,773.57,720.17,728.44,733.99,731.41,773.69,724.27,729.54,735.39,734.16
14,9.6,10.5,13,14,9.3,773.57,720.17,728.44,733.99,731.41,773.57,720.17,728.44,733.99,731.41,773.69,724.27,729.54,735.39,734.16
12,10,10,9.6,9.3,8.7,775.39,715.17,732.14,735.19,729.01,773.57,720.17,728.44,733.99,731.41,775.59,718.87,734.04,735.79,733.21
12,10,10,9.6,9.3,8.7,775.39,715.17,732.14,735.19,729.01,773.57,720.17,728.44,733.99,731.41,775.59,718.87,734.04,735.79,733.21
14,10,10,12.8,14.4,8.7,773.59,714.27,728.74,733.69,731.01,773.57,720.17,728.44,733.99,731.41,773.57,720.17,728.44,733.99,731.41
14,10,10,12.8,14.4,8.7,773.59,714.27,728.74,733.69,731.01,775.39,715.17,732.14,735.19,729.01,773.57,720.17,728.44,733.99,731.41
14,10,10,12.8,14.4,8.7,773.59,714.27,728.74,733.69,731.01,775.39,715.17,732.14,735.19,729.01,773.57,720.17,728.44,733.99,731.41
12,10,10,9.6,9.3,8.7,775.39,715.17,732.14,735.19,729.01,773.59,714.27,728.74,733.69,731.01,773.57,720.17,728.44,733.99,731.41
14,10,10,12.8,14.4,8.7,773.59,714.27,728.74,733.69,731.01,773.59,714.27,728.74,733.69,731.01,773.57,720.17,728.44,733.99,731.41
11,10,10,9.2,10,8.7,774.59,712.77,732.04,734.19,731.31,773.59,714.27,728.74,733.69,731.01,775.39,715.17,732.14,735.19,729.01
11,10,10,9.2,10,8.7,774.59,712.77,732.04,734.19,731.31,775.39,715.17,732.14,735.19,729.01,775.39,715.17,732.14,735.19,729.01
15.8,10,10,12.8,13.4,8,771.99,712.27,728.94,733.59,726.81,773.59,714.27,728.74,733.69,731.01,773.59,714.27,728.74,733.69,731.01
15.8,10,10,12.8,13.4,8,771.99,712.27,728.94,733.59,726.81,774.59,712.77,732.04,734.19,731.31,773.59,714.27,728.74,733.69,731.01
15.8,10,10,12.8,13.4,8,771.99,712.27,728.94,733.59,726.81,774.59,712.77,732.04,734.19,731.31,773.59,714.27,728.74,733.69,731.01
15.8,10,10,12.9,13.4,7.7,771.69,711.77,728.54,733.29,726.51,771.99,712.27,728.94,733.59,726.81,775.39,715.17,732.14,735.19,729.01
15.8,10,10,12.9,13.4,7.7,771.69,711.77,728.54,733.29,726.51,771.99,712.27,728.94,733.59,726.81,773.59,714.27,728.74,733.69,731.01
8,10,10,8,7.8,7.7,775.29,711.27,733.14,735.79,731.11,771.99,712.27,728.94,733.59,726.81,774.59,712.77,732.04,734.19,731.31
8,10,10,8,7.8,7.7,775.29,711.27,733.14,735.79,731.11,771.69,711.77,728.54,733.29,726.51,774.59,712.77,732.04,734.19,731.31
18,10,10.1,14,14.1,8.3,770.59,710.97,724.64,731.69,726.51,771.69,711.77,728.54,733.29,726.51,771.99,712.27,728.94,733.59,726.81
18,10,10.1,14,14.1,8.3,770.59,710.97,724.64,731.69,726.51,775.29,711.27,733.14,735.79,731.11,771.99,712.27,728.94,733.59,726.81
18,10,10.1,14,14.1,8.3,770.59,710.97,724.64,731.69,726.51,775.29,711.27,733.14,735.79,731.11,771.99,712.27,728.94,733.59,726.81
17.9,10,10.1,14,14.3,8.2,769.39,710.37,724.14,731.09,725.36,770.59,710.97,724.64,731.69,726.51,771.69,711.77,728.54,733.29,726.51
17.9,10,10.1,14,14.3,8.2,769.39,710.37,724.14,731.09,725.36,770.59,710.97,724.64,731.69,726.51,771.69,711.77,728.54,733.29,726.51
10.1,10,10.1,9,8.9,8.2,773.29,710.27,731.04,733.44,730.91,770.59,710.97,724.64,731.69,726.51,775.29,711.27,733.14,735.79,731.11
10.1,10,10.1,9,8.9,8.2,773.29,710.27,731.14,733.44,730.91,769.39,710.37,724.14,731.09,725.36,775.29,711.27,733.14,735.79,731.11
14.9,10.1,0,13,13,3.4,770.79,709.87,725.44,731.29,730.71,769.39,710.37,724.14,731.09,725.36,770.59,710.97,724.64,731.69,726.51
14.9,10.1,0,13,13,3.4,770.79,709.87,725.44,731.29,730.71,773.29,710.27,731.04,733.44,730.91,770.59,710.97,724.64,731.69,726.51
14.9,10.1,0,13,13,3.4,770.79,709.87,725.44,731.29,730.71,773.29,710.27,731.14,733.44,730.91,770.59,710.97,724.64,731.69,726.51
14.9,10.1,0,13,13,3.4,770.79,709.87,725.44,731.29,730.71,770.79,709.87,725.44,731.29,730.71,769.39,710.37,724.14,731.09,725.36
14.9,10.1,0,13,13,3.4,770.79,709.87,725.44,731.29,730.71,770.79,709.87,725.44,731.29,730.71,769.39,710.37,724.14,731.09,725.36
9,10.1,10.1,9.2,9.3,3.2,773.79,709.67,730.94,733.39,732.11,770.79,709.87,725.44,731.29,730.71,773.29,710.27,731.04,733.44,730.91
9,10.1,10.1,9.2,9.3,3.2,773.79,709.67,730.94,733.39,732.11,770.79,709.87,725.44,731.29,730.71,773.29,710.27,731.14,733.44,730.91
17,10,9.3,14.2,13.2,3.2,770.29,709.47,723.34,731.39,732.11,770.79,709.87,725.44,731.29,730.71,770.79,709.87,725.44,731.29,730.71
17,10,9.3,14.2,13.2,3.2,770.29,709.47,723.34,731.39,732.11,773.79,709.67,730.94,733.39,732.11,770.79,709.87,725.44,731.29,730.71
17,10,9.3,14.2,13.2,3.2,770.29,709.47,723.34,731.39,732.11,773.79,709.67,730.94,733.39,732.11,770.79,709.87,725.44,731.29,730.71
17,10,9.7,14.2,13.3,3.2,769.99,709.27,723.04,731.24,732.11,770.29,709.47,723.34,731.39,732.11,770.79,709.87,725.44,731.29,730.71
17,10,9.7,14.2,13.3,3.2,769.99,709.27,723.04,731.24,732.11,770.29,709.47,723.34,731.39,732.11,770.79,709.87,725.44,731.29,730.71
9.3,10,8.8,9.5,9.3,3,773.29,709.07,729.84,732.89,732.21,770.29,709.47,723.34,731.39,732.11,773.79,709.67,730.94,733.39,732.11
9.3,10,8.8,9.5,9.3,3,773.29,709.07,729.84,732.89,732.21,769.99,709.27,723.04,731.24,732.11,773.79,709.67,730.94,733.39,732.11
16,10,11,13,13.3,3.2,770.59,708.77,725.44,731.39,732.26,769.99,709.27,723.04,731.24,732.11,770.29,709.47,723.34,731.39,732.11
16,10,11,13,13.3,3.2,770.59,708.77,725.44,731.39,732.31,773.29,709.07,729.84,732.89,732.21,770.29,709.47,723.34,731.39,732.11
16,10,11,13,13.3,3.2,770.59,708.77,725.44,731.39,732.26,773.29,709.07,729.84,732.89,732.21,770.29,709.47,723.34,731.39,732.11
16,10,11,13,13.3,3.2,770.49,708.67,725.04,731.14,732.81,770.59,708.77,725.44,731.39,732.26,769.99,709.27,723.04,731.24,732.11
16,10,11,13,13.3,3.2,770.49,708.67,725.04,731.14,732.81,770.59,708.77,725.44,731.39,732.31,769.99,709.27,723.04,731.24,732.11
14.5,10,10,10.4,10,4.8,774.99,707.97,728.24,732.29,728.71,770.59,708.77,725.44,731.39,732.26,773.29,709.07,729.84,732.89,732.21
14.5,10,10,10.4,10,4.8,774.99,707.97,728.24,732.29,728.71,770.49,708.67,725.04,731.14,732.81,773.29,709.07,729.84,732.89,732.21
14,10,11,12,10,8.6,775.04,707.77,725.74,731.89,732.11,770.49,708.67,725.04,731.14,732.81,770.59,708.77,725.44,731.39,732.26
14,10,11,12,10,8.6,775.04,707.77,725.74,731.89,732.11,774.99,707.97,728.24,732.29,728.71,770.59,708.77,725.44,731.39,732.31
14,10,11,12,10,8.6,775.04,707.77,725.74,731.89,732.11,774.99,707.97,728.24,732.29,728.71,770.59,708.77,725.44,731.39,732.26
14,10,11,12.1,10,8.6,775.09,707.67,725.54,731.74,727.81,775.04,707.77,725.74,731.89,732.11,770.49,708.67,725.04,731.14,732.81
14,10,11,12.1,10,8.6,775.09,707.67,725.54,731.74,727.81,775.04,707.77,725.74,731.89,732.11,770.49,708.67,725.04,731.14,732.81
10.2,6,4,5.5,5.2,8.6,775.29,724.87,735.54,735.19,732.21,775.04,707.77,725.74,731.89,732.11,774.99,707.97,728.24,732.29,728.71
10.2,6,4,5.5,5.2,8.6,775.29,724.87,735.54,735.19,732.21,775.09,707.67,725.54,731.74,727.81,774.99,707.97,728.24,732.29,728.71
10.2,6,4,5.5,5.2,8.6,775.29,724.87,735.54,735.19,732.21,775.09,707.67,725.54,731.74,727.81,775.04,707.77,725.74,731.89,732.11
14.6,10,11,10.6,10.7,5.4,772.39,708.57,729.54,731.74,727.21,775.29,724.87,735.54,735.19,732.21,775.04,707.77,725.74,731.89,732.11
14.6,10,11,10.6,10.7,5.4,772.39,708.57,729.54,731.74,727.21,775.29,724.87,735.54,735.19,732.21,775.04,707.77,725.74,731.89,732.11
14.6,10,11,10.6,10.7,5.4,772.39,708.57,729.54,731.74,727.21,775.29,724.87,735.54,735.19,732.21,775.09,707.67,725.54,731.74,727.81
14.6,10,11,10.6,10.7,5.4,772.39,708.57,729.54,731.74,727.21,772.39,708.57,729.54,731.74,727.21,775.09,707.67,725.54,731.74,727.81
10,10.2,11,7,6.5,5.5,774.69,707.97,734.14,734.99,731.51,772.39,708.57,729.54,731.74,727.21,775.29,724.87,735.54,735.19,732.21
10,10.2,11,7,6.5,5.5,774.69,707.97,734.14,734.99,731.51,772.39,708.57,729.54,731.74,727.21,775.29,724.87,735.54,735.19,732.21
17,10.3,11.4,13.6,13,6.3,771.49,707.77,725.14,731.09,730.81,772.39,708.57,729.54,731.74,727.21,775.29,724.87,735.54,735.19,732.21
17,10.3,11.4,13.6,13,6.3,771.49,707.77,725.14,731.09,730.81,774.69,707.97,734.14,734.99,731.51,772.39,708.57,729.54,731.74,727.21
17,10.3,11.4,13.6,13,6.3,771.49,707.77,725.14,731.09,730.81,774.69,707.97,734.14,734.99,731.51,772.39,708.57,729.54,731.74,727.21
18.3,10.3,11.4,13.6,12.8,6.2,770.69,707.67,724.64,731.69,736.86,771.49,707.77,725.14,731.09,730.81,772.39,708.57,729.54,731.74,727.21
18.3,10.3,11.4,13.6,12.8,6.2,770.69,707.67,724.64,731.69,736.86,771.49,707.77,725.14,731.09,730.81,772.39,708.57,729.54,731.74,727.21
14,10.3,11.4,10.4,9.9,6.2,770.99,706.87,729.04,732.99,730.21,771.49,707.77,725.14,731.09,730.81,774.69,707.97,734.14,734.99,731.51
14,10.3,11.4,10.4,9.9,6.2,770.99,706.87,729.04,732.99,730.21,770.69,707.67,724.64,731.69,736.86,774.69,707.97,734.14,734.99,731.51
16,10.2,11.3,12,12.5,6.3,770.09,706.57,726.54,731.79,730.11,770.69,707.67,724.64,731.69,736.86,771.49,707.77,725.14,731.09,730.81
16,10.2,11.3,12,12.5,6.3,770.19,706.57,726.54,731.79,730.11,770.99,706.87,729.04,732.99,730.21,771.49,707.77,725.14,731.09,730.81
16,10.2,11.3,12,12.5,6.3,770.19,706.57,726.54,731.79,730.11,770.99,706.87,729.04,732.99,730.21,771.49,707.77,725.14,731.09,730.81
16,10.2,11.3,12,12.5,6.3,770.09,706.57,726.54,731.79,730.11,770.09,706.57,726.54,731.79,730.11,770.69,707.67,724.64,731.69,736.86
16.2,10.2,11.3,11.8,12.5,6.3,769.69,706.27,726.24,731.54,730.06,770.19,706.57,726.54,731.79,730.11,770.69,707.67,724.64,731.69,736.86
7,10.2,11.4,5.6,5.5,6.3,774.19,706.17,734.44,734.14,730.71,770.19,706.57,726.54,731.79,730.11,770.99,706.87,729.04,732.99,730.21
7,10.2,11.4,5.6,5.5,6.3,774.19,706.17,734.44,734.14,730.71,770.09,706.57,726.54,731.79,730.11,770.99,706.87,729.04,732.99,730.21
16,10.2,11.4,14,12.3,6.2,769.89,705.97,722.94,731.59,730.21,769.69,706.27,726.24,731.54,730.06,770.09,706.57,726.54,731.79,730.11
16,10.2,11.4,14,12.3,6.2,769.89,705.97,722.94,731.59,730.21,774.19,706.17,734.44,734.14,730.71,770.19,706.57,726.54,731.79,730.11
16,10.2,11.4,14,12.3,6.2,769.89,705.97,722.94,731.59,730.21,774.19,706.17,734.44,734.14,730.71,770.19,706.57,726.54,731.79,730.11
5,5,5,5.3,10.3,7,777.49,728.07,736.14,734.79,733.51,769.89,705.97,722.94,731.59,730.21,770.09,706.57,726.54,731.79,730.11
5,5,5,5.3,10.3,7,777.49,728.07,736.14,734.79,733.51,769.89,705.97,722.94,731.59,730.21,769.69,706.27,726.24,731.54,730.06
5,5,5,5.3,10.3,7,777.49,728.07,736.14,734.79,733.51,769.89,705.97,722.94,731.59,730.21,774.19,706.17,734.44,734.14,730.71
5,5,5,5.3,10.3,7,777.49,728.07,736.14,734.79,733.51,777.49,728.07,736.14,734.79,733.51,774.19,706.17,734.44,734.14,730.71
5,5,5,5.3,10.3,7,777.49,728.07,736.14,734.79,733.51,777.49,728.07,736.14,734.79,733.51,769.89,705.97,722.94,731.59,730.21
18,10.3,11,14,13,6.6,771.59,707.87,724.84,732.89,727.11,777.49,728.07,736.14,734.79,733.51,769.89,705.97,722.94,731.59,730.21
18,10.3,11,14,13,6.6,771.59,707.87,724.84,732.89,727.11,777.49,728.07,736.14,734.79,733.51,769.89,705.97,722.94,731.59,730.21
18,10.3,11,14,13,6.6,771.59,707.87,724.84,732.89,727.11,777.49,728.07,736.14,734.79,733.51,777.49,728.07,736.14,734.79,733.51
18,10.3,11,14,13,6.6,771.59,707.87,724.84,732.89,727.11,771.59,707.87,724.84,732.89,727.11,777.49,728.07,736.14,734.79,733.51
11,10.2,11,9.6,9.2,3.6,772.89,707.27,730.04,733.49,729.81,771.59,707.87,724.84,732.89,727.11,777.49,728.07,736.14,734.79,733.51
11,10.2,11,9.6,9.2,3.6,772.89,707.27,730.04,733.49,729.81,771.59,707.87,724.84,732.89,727.11,777.49,728.07,736.14,734.79,733.51
18,10.2,12,13.7,13,4,771.69,706.97,726.24,732.99,729.31,771.59,707.87,724.84,732.89,727.11,777.49,728.07,736.14,734.79,733.51
18,10.2,12,13.7,13,4,771.69,706.97,726.24,732.99,729.31,772.89,707.27,730.04,733.49,729.81,771.59,707.87,724.84,732.89,727.11
18,10.2,12,13.7,13,4,771.69,706.97,726.24,732.99,729.31,772.89,707.27,730.04,733.49,729.81,771.59,707.87,724.84,732.89,727.11
18,10.2,12,13.7,13,4,771.39,706.67,725.44,732.69,728.81,771.69,706.97,726.24,732.99,729.31,771.59,707.87,724.84,732.89,727.11
18,10.2,12,13.7,13,4,771.39,706.67,725.44,732.69,728.81,771.69,706.97,726.24,732.99,729.31,771.59,707.87,724.84,732.89,727.11
5,10,12,4.7,4.8,4.2,776.19,705.87,735.34,734.89,733.91,771.69,706.97,726.24,732.99,729.31,772.89,707.27,730.04,733.49,729.81
5,10,12,4.7,4.8,4.2,776.19,705.87,735.34,734.89,733.91,771.39,706.67,725.44,732.69,728.81,772.89,707.27,730.04,733.49,729.81
5,10,12,4.7,4.8,4.2,776.19,705.87,735.34,734.89,733.91,771.39,706.67,725.44,732.69,728.81,771.69,706.97,726.24,732.99,729.31
5,10,12,4.7,4.8,4.2,776.19,705.87,735.34,734.89,733.91,776.19,705.87,735.34,734.89,733.91,771.69,706.97,726.24,732.99,729.31
16,10.2,12,10,10,4.3,772.29,705.67,729.04,733.19,731.91,776.19,705.87,735.34,734.89,733.91,771.69,706.97,726.24,732.99,729.31
16,10.2,12,10,10,4.3,772.29,705.67,729.04,733.19,731.91,776.19,705.87,735.34,734.89,733.91,771.39,706.67,725.44,732.69,728.81
16,10.2,12,10,10,4.3,772.29,705.67,729.04,733.19,731.91,776.19,705.87,735.34,734.89,733.91,771.39,706.67,725.44,732.69,728.81
17,10.2,12,11,11,3.2,769.19,705.27,727.24,732.49,730.71,772.29,705.67,729.04,733.19,731.91,776.19,705.87,735.34,734.89,733.91
17,10.2,12,11,11,3.2,769.19,705.27,727.24,732.49,730.71,772.29,705.67,729.04,733.19,731.91,776.19,705.87,735.34,734.89,733.91
18,10.2,12,12,11.4,3.2,768.79,705.07,726.74,732.29,730.51,772.29,705.67,729.04,733.19,731.91,776.19,705.87,735.34,734.89,733.91
18,10.2,12,12,11.4,3.2,768.79,705.07,726.74,732.29,730.51,769.19,705.27,727.24,732.49,730.71,776.19,705.87,735.34,734.89,733.91
18,10.2,12,12,11.4,3.2,768.79,705.07,726.74,732.29,730.51,769.19,705.27,727.24,732.49,730.71,772.29,705.67,729.04,733.19,731.91
18,10.2,12,12,11.6,3.2,768.39,704.77,726.44,732.04,730.81,768.79,705.07,726.74,732.29,730.51,772.29,705.67,729.04,733.19,731.91
18,10.2,12,12,11.6,3.2,768.39,704.77,726.44,732.04,730.81,768.79,705.07,726.74,732.29,730.51,772.29,705.67,729.04,733.19,731.91
17,10.2,12,12,11,3,766.79,704.17,725.04,731.29,730.61,768.79,705.07,726.74,732.29,730.51,769.19,705.27,727.24,732.49,730.71
17,10.2,12,12,11,3,766.79,704.17,725.04,731.29,730.61,768.39,704.77,726.44,732.04,730.81,769.19,705.27,727.24,732.49,730.71
18,10.2,12,11.8,11.5,3.6,766.39,703.87,724.74,730.94,730.31,768.39,704.77,726.44,732.04,730.81,768.79,705.07,726.74,732.29,730.51
18,10.2,12,11.8,11.5,3.6,766.39,703.87,724.74,730.94,730.31,766.79,704.17,725.04,731.29,730.61,768.79,705.07,726.74,732.29,730.51
18,10.2,12,11.8,11.5,3.6,766.39,703.87,724.74,730.94,730.31,766.79,704.17,725.04,731.29,730.61,768.79,705.07,726.74,732.29,730.51
18,10.2,12,11.8,11.5,3.3,766.19,703.77,724.54,730.79,730.01,766.39,703.87,724.74,730.94,730.31,768.39,704.77,726.44,732.04,730.81
18,10.2,12,11.8,11.5,3.3,766.19,703.77,724.54,730.79,730.01,766.39,703.87,724.74,730.94,730.31,768.39,704.77,726.44,732.04,730.81
15,10.3,12,11.8,11.2,3.2,766.79,703.27,724.34,730.74,731.31,766.39,703.87,724.74,730.94,730.31,766.79,704.17,725.04,731.29,730.61
15,10.3,12,11.8,11.2,3.2,766.79,703.27,724.34,730.74,731.31,766.19,703.77,724.54,730.79,730.01,766.79,704.17,725.04,731.29,730.61
18,10.2,12,11.8,11.4,3.3,766.19,703.07,724.24,730.74,730.11,766.19,703.77,724.54,730.79,730.01,766.39,703.87,724.74,730.94,730.31
18,10.2,12,11.8,11.4,3.3,766.19,703.07,724.24,730.74,730.11,766.79,703.27,724.34,730.74,731.31,766.39,703.87,724.74,730.94,730.31
18,10.2,12,11.8,11.4,3.3,766.19,703.07,724.24,730.74,730.11,766.79,703.27,724.34,730.74,731.31,766.39,703.87,724.74,730.94,730.31
18,10.2,12,11.7,11.4,3.2,766.09,702.87,724.04,730.69,729.81,766.19,703.07,724.24,730.74,730.11,766.19,703.77,724.54,730.79,730.01
18,10.2,12,11.7,11.4,3.2,766.09,702.87,724.04,730.69,729.81,766.19,703.07,724.24,730.74,730.11,766.19,703.77,724.54,730.79,730.01
18,10.3,12,11.7,11,3.2,763.49,702.17,723.64,730.09,729.91,766.19,703.07,724.24,730.74,730.11,766.79,703.27,724.34,730.74,731.31
18,10.3,12,11.7,11,3.2,763.49,702.17,723.64,730.09,729.91,766.09,702.87,724.04,730.69,729.81,766.79,703.27,724.34,730.74,731.31
18,10.2,12,11.6,11.2,3.2,763.09,701.97,723.44,729.89,729.76,766.09,702.87,724.04,730.69,729.81,766.19,703.07,724.24,730.74,730.11
18,10.2,12,11.6,11.2,3.2,763.09,701.97,723.44,729.89,729.76,763.49,702.17,723.64,730.09,729.91,766.19,703.07,724.24,730.74,730.11
18,10.2,12,11.6,11.2,3.2,763.09,701.97,723.44,729.89,729.76,763.49,702.17,723.64,730.09,729.91,766.19,703.07,724.24,730.74,730.11
18,10.2,12,13,9,3.2,763.09,701.67,721.64,731.09,729.66,763.09,701.97,723.44,729.89,729.76,766.09,702.87,724.04,730.69,729.81
18,10.2,12,13,9,3.2,763.09,701.67,721.64,731.01,729.66,763.09,701.97,723.44,729.89,729.76,766.09,702.87,724.04,730.69,729.81
10,10.3,12,10,8.7,3,769.49,701.47,725.34,731.19,732.71,763.09,701.97,723.44,729.89,729.76,763.49,702.17,723.64,730.09,729.91
10,10.3,12,10,8.7,3,769.49,701.47,725.34,731.19,732.71,763.09,701.67,721.64,731.09,729.66,763.49,702.17,723.64,730.09,729.91
10,10.3,12,10,8.7,3,769.49,701.47,725.34,731.19,732.71,763.09,701.67,721.64,731.01,729.66,763.09,701.97,723.44,729.89,729.76
18,10.2,12,13,8.7,3.3,763.59,701.37,721.84,731.09,729.71,769.49,701.47,725.34,731.19,732.71,763.09,701.97,723.44,729.89,729.76
18,10.2,12,13,8.7,3.3,763.59,701.37,721.84,731.09,729.71,769.49,701.47,725.34,731.19,732.71,763.09,701.97,723.44,729.89,729.76
18,10.2,12,13,8.7,3.3,763.59,701.37,721.84,731.09,729.71,769.49,701.47,725.34,731.19,732.71,763.09,701.67,721.64,731.09,729.66
18,10.2,12,13,8.7,3.3,763.59,701.37,721.84,731.09,729.71,763.59,701.37,721.84,731.09,729.71,763.09,701.67,721.64,731.01,729.66
16.4,10.2,12,13,8.8,3,763.89,700.37,720.84,730.79,731.51,763.59,701.37,721.84,731.09,729.71,769.49,701.47,725.34,731.19,732.71
16.4,10.2,12,13,8.8,3,763.89,700.37,720.84,730.79,731.51,763.59,701.37,721.84,731.09,729.71,769.49,701.47,725.34,731.19,732.71
18,10.2,12,13.5,8.9,3.2,763.49,700.27,720.44,730.59,729.91,763.59,701.37,721.84,731.09,729.71,769.49,701.47,725.34,731.19,732.71
18,10.2,12,13.5,8.9,3.2,763.49,700.27,720.44,730.64,729.91,763.89,700.37,720.84,730.79,731.51,763.59,701.37,721.84,731.09,729.71
18,10.2,12,13.5,8.9,3.2,763.49,700.27,720.44,730.64,729.91,763.89,700.37,720.84,730.79,731.51,763.59,701.37,721.84,731.09,729.71
18,10.2,12,13,8.9,3.2,763.39,700.07,720.44,730.59,729.71,763.49,700.27,720.44,730.59,729.91,763.59,701.37,721.84,731.09,729.71
18,10.2,12,13,8.9,3.2,763.39,700.07,720.44,730.59,729.71,763.49,700.27,720.44,730.64,729.91,763.59,701.37,721.84,731.09,729.71
18,10.2,12,13,8.7,2.8,759.79,699.17,720.34,730.39,730.41,763.49,700.27,720.44,730.64,729.91,763.89,700.37,720.84,730.79,731.51
18,10.2,12,13,8.7,2.8,759.79,699.17,720.34,730.44,730.41,763.39,700.07,720.44,730.59,729.71,763.89,700.37,720.84,730.79,731.51
16,10.2,12,13,8.9,3.2,762.69,698.77,720.24,730.39,729.61,763.39,700.07,720.44,730.59,729.71,763.49,700.27,720.44,730.59,729.91
16,10.2,12,13,8.9,3.2,762.69,698.77,720.24,730.39,729.61,759.79,699.17,720.34,730.39,730.41,763.49,700.27,720.44,730.64,729.91
16,10.2,12,13,8.9,3.2,762.69,698.77,720.24,730.39,729.61,759.79,699.17,720.34,730.44,730.41,763.49,700.27,720.44,730.64,729.91
